"UNITID","XGRCOHRT","GRCOHRT","XUGENTER","UGENTERN","XPGRCOHR","PGRCOHRT","XRRFTCT","RRFTCT","XRRFTEX","RRFTEX","XRRFTIN","RRFTIN","XRRFTCTA","RRFTCTA","XRET_NMF","RET_NMF","XRET_PCF","RET_PCF","XRRPTCT","RRPTCT","XRRPTEX","RRPTEX","XRRPTIN","RRPTIN","XRRPTCTA","RRPTCTA","XRET_NMP","RET_NMP","XRET_PCP","RET_PCP","XSTUFACR","STUFACR"
166629,"R",5375,"R",6753,"R",80,"R",5247,"R",10,"R",5,"R",5242,"R",4818,"R",92,"R",11,"R",0,"R",0,"R",11,"R",5,"R",45,"R",17
166638,"R",2141,"R",3745,"R",57,"R",2406,"R",0,"R",0,"R",2406,"R",1694,"R",70,"R",57,"R",0,"R",0,"R",57,"R",26,"R",46,"R",15
166656,"R",670,"R",1066,"R",63,"R",530,"R",0,"R",0,"R",530,"R",392,"R",74,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",9
166674,"R",357,"R",471,"R",76,"R",431,"R",0,"R",0,"R",431,"R",384,"R",89,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",9
166683,"R",1098,"R",1126,"R",98,"R",1091,"R",1,"R",0,"R",1090,"R",1080,"R",99,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",3
166692,"R",457,"R",501,"R",91,"R",356,"R",0,"R",0,"R",356,"R",309,"R",87,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13
166717,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",3
166850,"R",971,"R",1201,"R",81,"R",1071,"R",0,"R",0,"R",1071,"R",849,"R",79,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13
166869,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",10
166911,"R",46,"R",52,"R",88,"R",55,"R",0,"R",0,"R",55,"R",50,"R",91,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8
166939,"R",512,"R",534,"R",96,"R",587,"R",0,"Z",0,"R",587,"R",520,"R",89,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9
167057,"R",125,"R",146,"R",86,"R",95,"R",0,"R",0,"R",95,"R",84,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",5
167260,"R",336,"R",435,"R",77,"R",334,"R",0,"R",0,"R",334,"R",242,"R",72,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",15
167288,"R",124,"R",208,"R",60,"R",189,"R",0,"R",0,"R",189,"R",143,"R",76,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8
167358,"R",2759,"R",4637,"R",59,"R",2744,"R",0,"R",0,"R",2744,"R",2659,"R",97,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16
167394,"R",118,"R",346,"R",34,"R",196,"R",0,"R",0,"R",196,"R",149,"R",76,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",11
167525,"R",134,"R",1023,"R",13,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",78,"Z",0,"Z",0,"R",78,"R",42,"R",54,"R",22
167598,"R",177,"R",290,"R",61,"R",209,"R",0,"R",0,"R",209,"R",165,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",9
167677,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",4
167729,"R",837,"R",1594,"R",53,"R",793,"R",1,"R",0,"R",792,"R",596,"R",75,"R",17,"R",0,"R",0,"R",17,"R",11,"R",65,"R",12
167783,"R",360,"R",469,"R",77,"R",362,"R",0,"R",0,"R",362,"R",307,"R",85,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",9
167792,"R",74,"R",126,"R",59,"R",102,"Z",0,"Z",0,"R",102,"R",79,"R",77,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6
167835,"R",645,"R",691,"R",93,"R",649,"R",0,"R",0,"R",649,"R",612,"R",94,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
167899,"R",444,"R",494,"R",90,"R",476,"R",0,"R",0,"R",476,"R",384,"R",81,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11
167987,"R",1291,"R",2152,"R",60,"R",1360,"R",3,"R",0,"R",1357,"R",863,"R",64,"R",14,"R",0,"R",0,"R",14,"R",5,"R",36,"R",16
167996,"R",768,"R",823,"R",93,"R",636,"R",0,"R",0,"R",636,"R",534,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12
168005,"R",992,"R",1267,"R",78,"R",1209,"R",0,"R",0,"R",1209,"R",912,"R",75,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",15
168148,"R",1799,"R",1958,"R",92,"R",1735,"R",3,"R",0,"R",1732,"R",1654,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
168218,"R",583,"R",657,"R",89,"R",571,"R",0,"R",0,"R",571,"R",551,"R",96,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",7
168227,"R",1084,"R",1371,"R",79,"R",979,"R",0,"R",0,"R",979,"R",820,"R",84,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",17
168254,"R",790,"R",913,"R",87,"R",730,"R",0,"R",0,"R",730,"R",540,"R",74,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",12
168263,"R",828,"R",1314,"R",63,"R",705,"R",0,"R",0,"R",705,"R",521,"R",74,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",17
168281,"R",511,"R",549,"R",93,"R",522,"R",0,"R",0,"R",522,"R",429,"R",82,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11
168342,"R",547,"R",587,"R",93,"R",541,"R",1,"R",0,"R",540,"R",523,"R",97,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6
168421,"R",1365,"R",1482,"R",92,"R",1357,"R",0,"R",0,"R",1357,"R",1271,"R",94,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",13
168430,"R",751,"R",1078,"R",70,"R",901,"R",0,"R",0,"R",901,"R",704,"R",78,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"R",16
168528,"R",475,"R",609,"R",78,"R",484,"R",1,"R",0,"R",483,"R",316,"R",65,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",16
168546,"R",356,"R",391,"R",91,"R",363,"R",0,"R",0,"R",363,"R",257,"R",71,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",11
168591,"R",285,"R",319,"R",89,"R",346,"R",0,"R",0,"R",346,"R",294,"R",85,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14
