UNITID,11_CTOTALT,13_CTOTALT,14_CTOTALT,23_CTOTALT,24_CTOTALT,26_CTOTALT,31_CTOTALT,42_CTOTALT,43_CTOTALT,44_CTOTALT,45_CTOTALT,50_CTOTALT,52_CTOTALT,99_CTOTALT,09_CTOTALT,51_CTOTALT,11_CTOTALM,13_CTOTALM,14_CTOTALM,23_CTOTALM,24_CTOTALM,26_CTOTALM,31_CTOTALM,42_CTOTALM,43_CTOTALM,44_CTOTALM,45_CTOTALM,50_CTOTALM,52_CTOTALM,99_CTOTALM,09_CTOTALM,51_CTOTALM,11_CASIAT,13_CASIAT,14_CASIAT,23_CASIAT,24_CASIAT,26_CASIAT,31_CASIAT,42_CASIAT,43_CASIAT,44_CASIAT,45_CASIAT,50_CASIAT,52_CASIAT,99_CASIAT,09_CASIAT,51_CASIAT,11_CWHITT,13_CWHITT,14_CWHITT,23_CWHITT,24_CWHITT,26_CWHITT,31_CWHITT,42_CWHITT,43_CWHITT,44_CWHITT,45_CWHITT,50_CWHITT,52_CWHITT,99_CWHITT,09_CWHITT,51_CWHITT,11_CNRALT,13_CNRALT,14_CNRALT,23_CNRALT,24_CNRALT,26_CNRALT,31_CNRALT,42_CNRALT,43_CNRALT,44_CNRALT,45_CNRALT,50_CNRALT,52_CNRALT,99_CNRALT,09_CNRALT,51_CNRALT,11_BLACKHISRACES,13_BLACKHISRACES,14_BLACKHISRACES,23_BLACKHISRACES,24_BLACKHISRACES,26_BLACKHISRACES,31_BLACKHISRACES,42_BLACKHISRACES,43_BLACKHISRACES,44_BLACKHISRACES,45_BLACKHISRACES,50_BLACKHISRACES,52_BLACKHISRACES,99_BLACKHISRACES,09_BLACKHISRACES,51_BLACKHISRACES,11_OTHERRACES,13_OTHERRACES,14_OTHERRACES,23_OTHERRACES,24_OTHERRACES,26_OTHERRACES,31_OTHERRACES,42_OTHERRACES,43_OTHERRACES,44_OTHERRACES,45_OTHERRACES,50_OTHERRACES,52_OTHERRACES,99_OTHERRACES,09_OTHERRACES,51_OTHERRACES
228042,9,5,9,3,4,23,26,18,1,NA,3,12,54,224,7,38,7,0,8,1,1,9,18,4,0,NA,1,4,34,106,4,7,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,2,4,4,3,2,3,15,9,9,0,NA,2,9,37,132,5,23,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,5,1,6,0,1,7,16,9,1,NA,1,3,15,80,2,11,0,0,0,0,0,0,0,0,0,NA,0,0,1,2,0,1
228149,15,5,22,14,1,41,29,16,33,NA,60,4,100,390,14,NA,10,0,14,0,0,14,14,4,8,NA,20,3,48,154,3,NA,1,0,0,0,0,7,1,0,0,NA,0,0,5,15,1,NA,2,0,3,1,0,3,4,2,3,NA,7,1,10,52,4,NA,1,0,4,1,0,0,0,0,0,NA,1,0,14,22,0,NA,11,5,15,12,1,30,20,13,27,NA,50,3,66,284,8,NA,0,0,0,0,0,1,2,1,1,NA,2,0,2,10,1,NA
228246,85,22,108,23,39,92,130,130,NA,28,246,138,537,1946,181,19,59,5,75,6,23,28,80,25,NA,11,150,58,322,949,25,1,12,1,9,3,0,18,2,12,NA,5,23,11,51,178,7,3,45,14,55,14,28,50,83,77,NA,12,142,73,349,1181,137,11,5,0,8,0,3,2,7,4,NA,1,9,5,20,75,2,0,16,7,27,6,6,16,24,30,NA,9,51,37,77,372,29,5,3,0,2,0,0,0,3,3,NA,1,9,3,13,44,3,0
228325,NA,27,NA,6,29,NA,5,13,9,27,NA,8,41,248,2,0,NA,6,NA,1,18,NA,3,5,6,3,NA,4,27,110,0,0,NA,1,NA,0,0,NA,0,1,0,0,NA,0,0,3,0,0,NA,15,NA,2,13,NA,4,7,3,21,NA,5,15,139,0,0,NA,0,NA,0,0,NA,1,0,0,0,NA,0,3,4,0,0,NA,6,NA,3,15,NA,0,5,6,5,NA,3,21,88,2,0,NA,5,NA,1,1,NA,0,0,0,0,NA,0,1,10,0,0
228343,12,11,NA,9,NA,31,23,27,NA,NA,31,31,67,306,15,NA,10,2,NA,1,NA,14,12,4,NA,NA,12,7,52,134,5,NA,1,0,NA,1,NA,5,1,1,NA,NA,1,4,3,20,0,NA,5,9,NA,2,NA,14,10,17,NA,NA,16,17,38,166,8,NA,0,0,NA,0,NA,1,0,0,NA,NA,0,0,1,3,1,NA,4,2,NA,5,NA,10,10,9,NA,NA,12,8,24,104,5,NA,0,0,NA,0,NA,0,1,0,NA,NA,0,0,0,1,0,NA
228431,52,NA,9,36,12,50,98,90,46,52,38,178,378,1968,61,275,41,NA,9,9,3,18,44,13,23,9,27,70,204,647,24,25,1,NA,0,0,0,2,0,1,1,0,0,0,7,20,0,4,32,NA,5,28,8,22,56,43,23,26,25,107,252,1215,41,158,0,NA,0,0,0,0,0,0,0,0,1,0,3,5,0,0,17,NA,3,7,4,22,34,38,20,24,9,63,95,618,14,98,1,NA,0,0,0,0,4,2,1,0,1,4,4,29,0,2
228459,337,324,166,132,128,340,440,532,327,117,314,461,1102,6874,639,525,269,14,128,39,67,96,176,84,130,26,127,145,576,2657,258,77,30,3,6,3,1,7,7,6,6,2,3,6,42,168,9,22,153,150,72,66,78,133,158,221,95,28,131,201,530,2957,291,181,3,0,2,0,1,2,0,1,0,0,4,2,8,34,2,4,124,158,74,58,41,165,259,267,214,78,146,221,470,3297,282,289,12,4,7,3,2,17,8,9,3,2,15,15,14,171,25,13
228501,1,26,NA,11,19,7,30,26,43,NA,5,6,64,305,NA,12,1,2,NA,1,3,2,16,5,21,NA,0,2,27,112,NA,1,0,0,NA,0,0,0,1,0,1,NA,0,1,0,4,NA,1,0,3,NA,3,4,2,8,2,4,NA,2,4,10,67,NA,2,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,1,23,NA,8,15,5,20,23,37,NA,3,1,53,228,NA,9,0,0,NA,0,0,0,0,1,0,NA,0,0,1,4,NA,0
228529,86,99,60,13,75,86,297,258,191,89,30,58,558,2936,69,199,65,6,50,1,19,14,122,41,96,11,13,26,227,1032,18,26,2,0,0,0,0,1,0,0,1,1,0,0,5,18,0,6,47,62,38,12,47,55,167,152,115,43,17,37,347,1845,53,130,0,0,1,0,1,0,3,0,0,1,1,0,2,18,0,7,34,30,19,0,20,26,111,95,72,41,11,18,182,922,15,49,0,4,1,0,2,0,9,3,0,1,0,0,4,35,1,2
228644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,NA,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
228653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,NA,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
228705,25,35,147,9,132,44,61,34,26,12,33,42,67,890,8,26,21,2,120,1,37,12,32,7,15,3,9,28,33,396,5,1,1,0,0,0,2,1,1,0,0,0,0,1,0,9,0,0,4,2,25,0,6,3,11,7,3,1,4,5,11,140,2,2,0,0,31,0,2,0,1,0,0,0,0,0,2,38,0,0,20,33,87,9,119,37,46,25,23,11,29,34,52,681,6,24,0,0,1,0,0,2,0,0,0,0,0,1,0,5,0,0
228723,576,308,2447,106,NA,1272,549,594,40,NA,874,11,1809,13709,501,908,437,17,1815,16,NA,416,256,98,8,NA,516,4,998,6850,104,124,176,7,348,9,NA,211,23,46,5,NA,67,0,157,1376,17,100,220,237,1270,61,NA,613,341,324,23,NA,491,3,1193,7994,336,514,15,0,80,0,NA,9,6,4,0,NA,4,0,14,163,2,2,131,58,620,34,NA,395,153,191,10,NA,277,8,375,3624,136,259,5,0,11,0,NA,4,5,4,1,NA,5,0,7,70,2,3
228769,366,121,648,46,237,282,194,268,147,204,124,248,1062,7148,185,2684,289,7,502,11,96,85,83,48,48,19,46,89,542,2498,58,419,113,8,100,3,17,81,29,34,7,4,5,30,181,961,14,303,68,24,176,24,83,62,44,73,22,49,42,87,250,2084,58,905,47,0,62,0,10,10,1,5,1,2,5,5,31,242,5,46,120,86,287,17,116,113,107,146,113,141,62,109,546,3528,103,1306,2,0,4,0,0,1,1,1,0,0,0,2,6,46,0,29
228778,525,24,1225,194,293,1312,319,547,NA,88,922,399,1220,10478,1115,574,361,1,838,41,115,455,168,91,NA,14,450,120,637,4355,322,78,275,1,406,11,54,470,37,110,NA,8,163,62,442,2629,95,149,105,18,389,92,158,401,133,174,NA,39,342,169,364,3732,545,166,38,0,45,1,3,19,12,19,NA,3,59,12,38,372,31,14,71,5,313,74,68,353,118,225,NA,36,323,131,304,3206,393,229,13,0,6,7,4,18,3,2,NA,0,9,3,26,114,8,2
228787,1215,9,559,NA,NA,554,NA,375,NA,32,202,366,961,4999,2,367,923,0,436,NA,NA,225,NA,88,NA,11,105,174,499,2736,0,85,633,2,208,NA,NA,304,NA,138,NA,4,45,77,356,2066,0,199,255,4,165,NA,NA,111,NA,98,NA,12,66,149,249,1293,0,70,62,0,21,NA,NA,15,NA,6,NA,1,3,4,30,162,0,3,159,3,130,NA,NA,76,NA,108,NA,14,75,111,263,1116,2,78,44,0,12,NA,NA,23,NA,9,NA,0,1,6,22,135,0,6
228796,176,273,410,69,NA,372,174,296,354,45,91,133,543,4022,177,543,146,30,307,26,NA,126,84,62,140,4,41,46,266,1616,78,98,0,1,2,1,NA,4,2,0,1,0,1,1,5,24,0,6,3,5,17,4,NA,22,6,11,6,1,5,8,15,162,15,19,11,1,31,0,NA,9,5,5,1,0,1,9,22,124,6,6,158,265,352,61,NA,334,157,277,345,44,84,114,492,3651,156,499,2,1,4,1,NA,2,2,0,1,0,0,1,5,33,0,7
228802,62,63,131,20,NA,53,67,112,49,19,25,29,251,1873,25,689,52,3,102,2,NA,20,19,30,20,1,10,12,115,620,12,100,3,0,9,0,NA,5,2,2,0,0,0,0,10,80,0,45,36,37,59,17,NA,24,33,56,21,10,13,20,157,1019,15,347,5,0,11,0,NA,2,4,0,1,0,0,0,6,35,0,6,14,24,49,3,NA,21,25,42,26,7,9,8,67,650,6,259,1,0,1,0,NA,0,0,0,0,1,0,1,2,16,1,8
228875,67,112,49,28,44,103,17,143,65,32,221,130,701,2487,316,321,44,27,34,2,28,26,10,14,28,5,135,27,375,923,94,31,4,5,3,1,1,5,1,5,2,2,4,2,9,56,1,5,30,60,25,20,23,66,14,80,37,12,131,88,528,1649,224,226,15,2,7,0,1,0,1,3,0,0,16,4,17,89,11,2,12,36,12,7,19,26,1,43,20,12,57,31,110,548,61,67,1,3,1,0,0,1,0,1,0,1,4,2,8,35,6,6
228909,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,8,NA,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0
228981,5,23,1,0,NA,17,41,11,NA,NA,12,8,54,313,1,101,5,11,1,0,NA,2,24,2,NA,NA,2,4,36,114,1,11,0,0,1,0,NA,0,0,0,NA,NA,0,0,0,11,0,9,5,11,0,0,NA,3,16,6,NA,NA,9,7,27,138,1,35,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,12,0,0,NA,14,22,5,NA,NA,3,1,25,150,0,48,0,0,0,0,NA,0,1,0,NA,NA,0,0,1,4,0,2
229018,32,86,70,17,9,37,41,116,20,10,65,17,167,890,31,78,24,1,51,4,2,13,22,14,5,0,23,6,66,301,12,13,1,0,2,0,2,0,0,1,0,0,0,0,1,13,1,3,5,26,14,8,5,7,11,47,6,0,22,8,44,265,11,19,5,2,8,0,0,4,2,4,1,0,1,0,9,44,0,8,20,58,45,8,2,25,27,60,13,10,39,9,103,537,15,47,1,0,0,0,0,0,0,1,0,0,2,0,3,11,1,1
229027,738,270,444,84,180,359,371,567,243,17,239,148,1063,5921,270,321,575,18,315,19,80,110,165,101,105,6,89,52,566,2648,98,59,89,5,35,0,3,43,29,21,3,0,8,2,56,342,5,27,199,48,115,22,44,62,52,83,35,3,49,38,241,1225,47,44,8,2,16,0,2,5,8,8,0,0,1,0,15,76,1,0,411,206,258,59,127,231,271,424,199,12,175,99,714,4043,200,241,8,3,5,1,2,4,0,4,1,0,1,1,8,45,2,1
229063,25,23,29,9,86,95,41,65,74,39,27,41,193,1047,102,109,20,7,22,2,36,28,18,10,16,9,5,16,80,372,33,25,3,0,0,0,0,5,0,2,1,0,0,0,1,24,1,8,0,2,4,0,3,0,2,3,0,0,0,1,5,32,1,2,3,1,9,0,1,1,0,0,0,0,0,1,3,29,1,4,18,19,15,8,79,86,39,58,73,37,26,37,182,933,98,89,0,1,1,0,0,1,0,0,0,1,0,1,0,9,0,3
229115,294,304,681,87,223,655,107,372,NA,24,294,169,1440,7139,635,36,244,24,554,16,92,242,82,86,NA,3,146,39,941,3434,253,4,20,5,25,4,10,44,0,9,NA,0,11,3,28,204,12,0,132,160,328,47,134,315,67,202,NA,14,131,109,925,4045,383,21,18,0,47,0,1,6,2,3,NA,0,3,3,19,116,0,1,112,126,251,26,65,246,28,139,NA,8,126,39,410,2380,192,11,2,6,1,5,4,3,0,2,NA,0,4,5,10,67,8,0
229160,11,30,NA,3,NA,19,12,28,28,NA,16,14,84,288,9,0,8,5,NA,0,NA,3,5,6,11,NA,7,7,49,113,3,0,1,1,NA,0,NA,0,0,0,0,NA,0,0,0,2,0,0,1,6,NA,2,NA,2,4,6,6,NA,0,9,21,64,1,0,1,0,NA,0,NA,1,3,2,0,NA,0,0,15,26,3,0,7,17,NA,0,NA,13,3,11,20,NA,12,5,31,136,4,0,0,0,NA,0,NA,1,0,0,0,NA,0,0,1,3,0,0
229179,35,131,NA,32,213,72,124,176,29,42,62,101,229,2151,NA,686,12,4,NA,4,16,1,24,9,2,1,7,15,17,189,NA,59,6,5,NA,1,14,9,11,14,0,1,2,2,17,251,NA,152,4,59,NA,16,65,19,41,61,7,14,26,42,58,659,NA,168,8,0,NA,0,0,1,0,7,0,0,0,0,4,45,NA,20,15,63,NA,13,115,42,62,81,22,27,30,53,138,1079,NA,315,0,1,NA,0,1,0,1,2,0,0,1,1,2,16,NA,5
229267,30,1,42,19,0,91,NA,41,NA,NA,72,15,155,588,32,3,23,0,27,6,0,38,NA,10,NA,NA,29,2,100,289,13,1,4,0,2,1,0,15,NA,3,NA,NA,4,3,7,51,4,2,15,1,26,12,0,52,NA,23,NA,NA,37,6,83,325,12,0,3,0,2,0,0,0,NA,1,NA,NA,2,0,12,28,0,0,6,0,11,4,0,22,NA,12,NA,NA,26,3,45,154,15,0,0,0,0,0,0,0,NA,1,NA,NA,0,0,2,3,0,0
229300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
229337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,NA,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,NA,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7
229355,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,33,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,13,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,1
229780,9,64,NA,4,52,6,15,6,56,42,1,1,185,482,2,18,8,18,NA,1,28,2,10,2,29,8,0,0,89,219,2,8,0,0,NA,0,4,0,0,0,4,0,0,0,4,13,0,1,3,21,NA,2,18,1,9,1,13,14,0,1,47,146,0,4,2,0,NA,0,0,2,3,0,0,0,0,0,11,20,0,0,3,34,NA,1,21,3,3,4,33,22,1,0,96,236,2,8,1,8,NA,0,6,0,0,1,6,4,0,0,16,46,0,3
229799,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,58,NA,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,41,NA,31,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,NA,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1
229814,17,62,69,16,175,91,71,37,48,23,12,57,328,1626,49,227,15,12,58,5,47,28,38,6,27,4,6,17,156,598,20,32,1,0,3,0,0,2,0,0,0,0,0,0,8,25,1,4,8,30,35,9,100,39,40,25,24,9,6,31,166,899,26,115,1,0,0,0,1,1,2,0,0,0,0,1,6,18,2,0,6,28,30,6,64,43,22,8,21,13,6,21,127,585,17,93,0,3,0,1,4,4,5,2,3,0,0,2,14,59,3,7
230038,499,416,541,97,25,888,261,370,NA,NA,489,326,1015,6719,355,408,400,50,453,20,3,505,43,119,NA,NA,239,93,759,3268,95,55,8,1,9,0,2,25,1,7,NA,NA,6,7,21,119,5,5,416,362,435,82,20,724,224,285,NA,NA,366,275,821,5471,283,336,30,5,24,1,0,19,5,11,NA,NA,20,8,41,207,5,11,26,30,42,5,1,64,17,39,NA,NA,53,19,73,506,30,34,5,6,7,3,2,15,4,7,NA,NA,6,1,18,111,11,9
230047,43,65,NA,10,0,66,18,51,NA,37,28,30,157,583,27,5,34,19,NA,2,0,30,8,13,NA,8,8,10,82,244,12,1,0,1,NA,0,0,2,1,2,NA,0,0,1,3,14,1,0,11,23,NA,6,0,36,3,19,NA,9,15,7,38,194,7,2,28,26,NA,0,0,11,6,15,NA,12,7,16,81,228,12,1,1,8,NA,2,0,6,2,5,NA,5,1,1,10,51,5,0,0,2,NA,1,0,2,1,1,NA,7,3,1,8,29,0,1
230171,42,48,26,23,NA,52,132,76,42,NA,15,96,197,1214,74,295,34,7,21,7,NA,32,65,21,15,NA,6,28,127,475,26,44,0,0,0,0,NA,1,0,0,0,NA,0,0,3,11,0,6,32,43,23,19,NA,38,96,61,28,NA,8,74,161,964,59,237,3,0,0,0,NA,0,5,1,1,NA,0,2,7,21,0,1,6,3,2,3,NA,9,21,11,9,NA,6,12,20,156,10,36,0,1,0,0,NA,1,2,0,0,NA,0,3,2,19,3,6
230418,16,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,96,11,NA,14,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,56,3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,35,3,NA,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,43,5,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA
230597,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,39,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,28,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,34,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA
230603,37,176,36,14,150,98,88,112,51,13,64,85,265,1673,68,115,32,29,26,3,62,56,41,32,19,4,23,19,147,704,29,19,0,0,0,1,3,3,0,0,2,0,3,1,4,29,2,3,25,149,25,10,104,73,71,87,31,13,51,65,211,1297,48,96,4,3,3,0,3,3,0,5,1,0,2,8,19,70,8,0,3,9,5,1,27,11,6,15,7,0,2,4,15,137,4,11,5,13,3,2,13,7,8,4,8,0,2,6,13,117,6,4
230728,190,427,334,75,48,175,171,204,NA,76,446,103,546,4357,164,355,164,60,284,15,16,102,68,51,NA,14,206,24,361,1922,43,23,2,4,2,0,0,1,1,1,NA,0,1,3,6,42,2,9,169,380,306,70,41,150,146,177,NA,62,197,92,481,3608,145,286,0,0,0,0,0,1,1,1,NA,0,5,1,7,25,1,0,12,17,15,2,5,14,9,20,NA,10,16,4,34,281,9,45,4,14,4,0,1,4,5,3,NA,3,222,2,4,296,2,4
230737,272,297,141,93,90,169,123,455,231,49,131,272,999,4358,197,222,238,38,128,30,51,105,67,147,118,11,66,98,634,2218,74,51,6,1,2,0,0,1,2,3,4,0,3,7,19,67,3,2,215,257,117,80,75,130,99,355,180,39,104,214,811,3534,165,182,7,1,2,0,0,2,0,4,0,0,0,2,6,34,0,4,27,28,15,10,11,31,12,69,33,6,20,34,122,523,20,24,7,2,3,0,4,1,1,7,7,0,2,4,13,71,4,2
230764,532,41,464,105,0,577,33,491,NA,117,721,390,810,5678,261,301,443,1,358,37,0,240,22,117,NA,12,325,135,557,2739,82,43,63,1,34,1,0,46,0,26,NA,4,48,12,45,346,8,21,281,27,322,77,0,397,26,312,NA,74,489,264,538,3729,139,213,96,0,20,0,0,13,0,38,NA,2,13,37,44,358,56,4,59,11,61,23,0,73,7,78,NA,28,115,53,129,857,42,46,4,0,4,0,0,2,0,8,NA,1,12,5,8,60,3,0
230782,202,149,48,61,28,120,41,124,104,72,65,82,335,2548,80,786,166,18,45,22,14,53,18,34,35,16,33,21,229,1025,28,160,14,0,0,0,0,2,0,1,1,0,2,1,2,48,1,21,146,118,41,48,20,93,31,98,68,55,46,59,254,1929,57,600,6,2,1,1,2,3,3,1,0,0,2,4,7,43,1,6,23,18,2,3,4,15,3,14,25,12,10,9,43,310,13,87,10,7,3,5,1,1,2,5,6,3,3,4,17,129,4,46
230807,10,6,0,6,2,24,8,15,2,NA,15,18,39,245,9,66,6,0,0,2,1,9,8,3,0,NA,4,5,28,93,4,12,0,0,0,0,0,1,0,0,0,NA,0,0,1,6,1,3,5,5,0,6,2,16,6,13,2,NA,12,14,28,183,6,46,3,0,0,0,0,0,0,0,0,NA,0,0,6,12,1,2,0,1,0,0,0,5,1,1,0,NA,1,3,3,30,1,12,1,0,0,0,0,1,1,1,0,NA,2,1,0,9,0,2
230852,200,12,NA,15,15,NA,0,12,83,9,0,115,97,607,14,15,164,4,NA,2,5,NA,0,2,46,2,0,68,44,354,9,1,7,0,NA,0,0,NA,0,0,3,1,0,5,4,22,1,1,144,10,NA,12,11,NA,0,7,64,6,0,89,63,442,10,10,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,29,1,NA,0,3,NA,0,3,9,1,0,11,18,83,2,3,15,1,NA,1,1,NA,0,2,2,1,0,5,7,38,1,1
230959,55,2,NA,41,3,105,NA,39,NA,NA,225,26,NA,727,NA,0,35,0,NA,13,1,28,NA,11,NA,NA,133,10,NA,336,NA,0,10,0,NA,2,0,6,NA,2,NA,NA,19,2,NA,59,NA,0,29,0,NA,31,3,75,NA,26,NA,NA,147,14,NA,476,NA,0,8,0,NA,1,0,8,NA,4,NA,NA,24,2,NA,69,NA,0,2,1,NA,6,0,11,NA,1,NA,NA,26,4,NA,78,NA,0,0,0,NA,0,0,1,NA,0,NA,NA,2,0,NA,5,NA,0
230995,90,10,54,3,NA,18,17,22,111,NA,54,0,72,700,5,56,76,5,47,0,NA,9,8,6,74,NA,45,0,63,513,5,12,3,0,3,0,NA,2,0,0,4,NA,2,0,2,18,0,1,66,8,43,2,NA,9,12,13,77,NA,42,0,47,497,2,39,3,0,0,0,NA,0,0,1,2,NA,0,0,2,11,0,0,9,0,4,1,NA,3,5,8,16,NA,5,0,9,88,2,8,3,2,2,0,NA,2,0,0,8,NA,2,0,7,52,0,7
231059,9,6,8,15,NA,30,NA,45,NA,NA,27,14,71,297,9,19,9,0,7,3,NA,9,NA,5,NA,NA,11,5,54,132,4,6,0,0,0,0,NA,1,NA,0,NA,NA,1,0,0,2,0,0,7,6,6,15,NA,24,NA,39,NA,NA,21,12,60,254,8,19,2,0,0,0,NA,1,NA,2,NA,NA,1,0,6,14,0,0,0,0,1,0,NA,2,NA,3,NA,NA,2,2,5,20,1,0,0,0,1,0,NA,1,NA,0,NA,NA,0,0,0,2,0,0
231165,9,51,9,11,21,19,59,66,13,8,24,53,108,706,5,148,7,1,9,2,4,5,41,10,7,0,12,22,72,283,5,22,0,0,1,0,0,0,1,1,0,0,1,0,4,11,0,2,8,47,6,9,21,14,43,57,9,7,16,36,79,561,3,113,0,0,0,0,0,3,2,1,1,0,1,1,6,24,0,8,1,1,1,1,0,2,6,2,1,0,4,5,12,54,2,15,0,1,0,1,0,0,7,3,0,1,2,8,2,34,0,4
231174,105,136,193,63,11,286,41,194,NA,25,221,96,245,2605,62,250,82,20,137,20,3,79,19,35,NA,3,91,39,180,974,16,28,8,4,6,0,0,9,0,4,NA,0,2,2,11,67,0,10,79,121,159,60,9,240,32,160,NA,18,194,73,206,2191,50,208,4,0,2,0,0,2,1,3,NA,0,2,1,9,32,0,1,6,8,13,1,1,10,1,10,NA,3,13,11,5,140,4,21,5,1,7,2,0,8,2,6,NA,0,7,7,8,82,3,4
